group , participant , session , IDRight , IDLeft , hand , value
1,6,7,2,2,1,0.446
1,6,7,2,2,1,0.44637
1,6,7,2,2,2,0.47526
1,6,7,2,2,2,0.4812
1,6,7,2,2,2,0.48663
1,6,7,3,1,1,0.49519
1,6,7,3,1,1,0.50249
1,6,7,3,1,1,0.49538
1,6,7,3,1,2,0.49053
1,6,7,3,1,2,0.49468
1,6,7,3,1,2,0.50209
1,6,7,3,2,1,0.45476
1,6,7,3,2,1,0.44979
1,6,7,3,2,1,0.46415
1,6,7,3,2,2,0.45787
1,6,7,3,2,2,0.47886
1,6,7,3,2,2,0.47766
1,8,1,1,1,1,0.5342
1,8,1,1,1,1,0.53393
1,8,1,1,1,1,0.53628
1,8,1,1,1,2,0.49866
1,8,1,1,1,2,0.5001
1,8,1,1,1,2,0.50815
1,8,1,1,2,1,0.52836
1,8,1,1,2,1,0.53725
1,8,1,1,2,1,0.52409
1,8,1,1,2,2,0.48023
1,8,1,1,2,2,0.47631
1,8,1,1,2,2,0.48422
1,8,1,2,1,1,0.53538
1,8,1,2,1,1,0.5283
1,8,1,2,1,1,0.52581
1,8,1,2,1,2,0.50222
1,8,1,2,1,2,0.50665
1,8,1,2,1,2,0.48815
1,8,1,2,2,1,0.4987
1,8,1,2,2,1,0.50776
1,8,1,2,2,1,0.48551
1,8,1,2,2,2,0.45265
1,8,1,2,2,2,0.46012
1,8,1,2,2,2,0.43244
1,8,1,3,1,1,0.50314
1,8,1,3,1,1,0.49684
1,8,1,3,1,1,0.50952
1,8,1,3,1,2,0.49417
1,8,1,3,1,2,0.497
1,8,1,3,1,2,0.50841
1,8,1,3,2,1,0.51029
1,8,1,3,2,1,0.53398
1,8,1,3,2,1,0.50336
1,8,1,3,2,2,0.46983
1,8,1,3,2,2,0.47847
1,8,1,3,2,2,0.48193
1,8,4,1,1,1,0.51191
1,8,4,1,1,1,0.5244
1,8,4,1,1,1,0.52034
1,8,4,1,1,2,0.48226
1,8,4,1,1,2,0.5137
1,8,4,1,1,2,0.48364
1,8,4,1,2,1,0.51799
1,8,4,1,2,1,0.51409
1,8,4,1,2,1,0.53152
1,8,4,1,2,2,0.46377
1,8,4,1,2,2,0.47014
1,8,4,1,2,2,0.47383
1,8,4,2,1,1,0.5127
1,8,4,2,1,1,0.5183
1,8,4,2,1,1,0.5107
1,8,4,2,1,2,0.47306
1,8,4,2,1,2,0.4814
1,8,4,2,1,2,0.47537
1,8,4,2,2,1,0.46914
1,8,4,2,2,1,0.47442
1,8,4,2,2,1,0.47157
1,8,4,2,2,2,0.42958
1,8,4,2,2,2,0.42807
1,8,4,2,2,2,0.425
1,8,4,3,1,1,0.51344
1,8,4,3,1,1,0.50542
1,8,4,3,1,1,0.50894
1,8,4,3,1,2,0.50471
1,8,4,3,1,2,0.46927
1,8,4,3,1,2,0.47416
1,8,4,3,2,1,0.54724
1,8,4,3,2,1,0.54201
1,8,4,3,2,1,0.57839
1,8,4,3,2,2,0.49739
1,8,4,3,2,2,0.49487
1,8,4,3,2,2,0.53409
1,8,7,1,1,1,0.497
1,8,7,1,1,1,0.53181
1,8,7,1,1,1,0.51583
1,8,7,1,1,2,0.48239
1,8,7,1,1,2,0.47821
1,8,7,1,1,2,0.48213
1,8,7,1,2,1,0.48634
1,8,7,1,2,1,0.51792
1,8,7,1,2,1,0.51506
1,8,7,1,2,2,0.48277
1,8,7,1,2,2,0.49363
1,8,7,1,2,2,0.4903
1,8,7,2,1,1,0.52459
1,8,7,2,1,1,0.51203
1,8,7,2,1,1,0.51847
1,8,7,2,1,2,0.49267
1,8,7,2,1,2,0.48751
1,8,7,2,1,2,0.48572
1,8,7,2,2,1,0.49649
1,8,7,2,2,1,0.48782
1,8,7,2,2,1,0.5045
1,8,7,2,2,2,0.48724
1,8,7,2,2,2,0.48231
1,8,7,2,2,2,0.47114
1,8,7,3,1,1,0.50294
1,8,7,3,1,1,0.50544
1,8,7,3,1,1,0.50305
1,8,7,3,1,2,0.4926
1,8,7,3,1,2,0.48263
1,8,7,3,1,2,0.46055
1,8,7,3,2,1,0.53974
1,8,7,3,2,1,0.57102
1,8,7,3,2,1,0.56527
1,8,7,3,2,2,0.51018
1,8,7,3,2,2,0.50317
1,8,7,3,2,2,0.52342
1,9,1,1,1,1,0.51225
1,9,1,1,1,1,0.49807
1,9,1,1,1,1,0.5138
1,9,1,1,1,2,0.50721
1,9,1,1,1,2,0.50032
1,9,1,1,1,2,0.51386
1,9,1,1,2,1,0.53204
1,9,1,1,2,1,0.50004
1,9,1,1,2,1,0.49068
1,9,1,1,2,2,0.51056
1,9,1,1,2,2,0.49307
1,9,1,1,2,2,0.48911
1,9,1,2,1,1,0.50011
1,9,1,2,1,1,0.49883
1,9,1,2,1,1,0.51107
1,9,1,2,1,2,0.49046
1,9,1,2,1,2,0.5156
1,9,1,2,1,2,0.49819
1,9,1,2,2,1,0.49272
1,9,1,2,2,1,0.50379
1,9,1,2,2,1,0.51405
1,9,1,2,2,2,0.4748
1,9,1,2,2,2,0.49903
1,9,1,2,2,2,0.50129
1,9,1,3,1,1,0.51324
1,9,1,3,1,1,0.49652
1,9,1,3,1,1,0.51403
1,9,1,3,1,2,0.48856
1,9,1,3,1,2,0.49581
1,9,1,3,1,2,0.50364
1,9,1,3,2,1,0.52286
1,9,1,3,2,1,0.52835
1,9,1,3,2,1,0.5138
1,9,1,3,2,2,0.4894
1,9,1,3,2,2,0.49672
1,9,1,3,2,2,0.48437
1,9,4,1,1,1,0.51761
1,9,4,1,1,1,0.50705
1,9,4,1,1,1,0.50906
1,9,4,1,1,2,0.47192
1,9,4,1,1,2,0.47587
1,9,4,1,1,2,0.47841
1,9,4,1,2,1,0.50703
1,9,4,1,2,1,0.52712
1,9,4,1,2,1,0.51641
1,9,4,1,2,2,0.50513
1,9,4,1,2,2,0.48849
1,9,4,1,2,2,0.5028
1,9,4,2,1,1,0.51435
1,9,4,2,1,1,0.51043
1,9,4,2,1,1,0.52154
1,9,4,2,1,2,0.48373
1,9,4,2,1,2,0.49
1,9,4,2,1,2,0.49205
1,9,4,2,2,1,0.5261
1,9,4,2,2,1,0.5416
1,9,4,2,2,1,0.52567
1,9,4,2,2,2,0.49761
1,9,4,2,2,2,0.49076
1,9,4,2,2,2,0.48831
1,9,4,3,1,1,0.50179
1,9,4,3,1,1,0.52523
1,9,4,3,1,1,0.51906
1,9,4,3,1,2,0.50397
1,9,4,3,1,2,0.47595
1,9,4,3,1,2,0.48535
1,9,4,3,2,1,0.54645
1,9,4,3,2,1,0.51634
1,9,4,3,2,1,0.5045
1,9,4,3,2,2,0.48747
1,9,4,3,2,2,0.4823
1,9,4,3,2,2,0.48739
1,9,7,1,1,1,0.49644
1,9,7,1,1,1,0.51279
1,9,7,1,1,1,0.50492
1,9,7,1,1,2,0.47822
1,9,7,1,1,2,0.48325
1,9,7,1,1,2,0.46851
1,9,7,1,2,1,0.49298
1,9,7,1,2,1,0.48093
1,9,7,1,2,1,0.50431
1,9,7,1,2,2,0.45156
1,9,7,1,2,2,0.44778
1,9,7,1,2,2,0.47447
1,9,7,2,1,1,0.47654
1,9,7,2,1,1,0.49523
1,9,7,2,1,1,0.49602
1,9,7,2,1,2,0.45873
1,9,7,2,1,2,0.45017
1,9,7,2,1,2,0.46264
1,9,7,2,2,1,0.50828
1,9,7,2,2,1,0.49665
1,9,7,2,2,1,0.50396
1,9,7,2,2,2,0.47346
1,9,7,2,2,2,0.4878
1,9,7,2,2,2,0.49638
1,9,7,3,1,1,0.49801
1,9,7,3,1,1,0.49959
1,9,7,3,1,1,0.49752
1,9,7,3,1,2,0.45002
1,9,7,3,1,2,0.45255
1,9,7,3,1,2,0.45104
1,9,7,3,2,1,0.50421
1,9,7,3,2,1,0.49744
1,9,7,3,2,1,0.52692
1,9,7,3,2,2,0.47735
1,9,7,3,2,2,0.5031
1,9,7,3,2,2,0.52223
2,1,1,1,1,1,0.56823
2,1,1,1,1,1,0.5214
2,1,1,1,1,1,0.53319
2,1,1,1,1,2,0.49666
2,1,1,1,1,2,0.51378
2,1,1,1,1,2,0.51428
2,1,1,1,2,1,0.52368
2,1,1,1,2,1,0.53126
2,1,1,1,2,1,0.52876
2,1,1,1,2,2,0.50062
2,1,1,1,2,2,0.49723
2,1,1,1,2,2,0.50137
2,1,1,2,1,1,0.5283
2,1,1,2,1,1,0.54126
2,1,1,2,1,1,0.54837
2,1,1,2,1,2,0.50295
2,1,1,2,1,2,0.52425
2,1,1,2,1,2,0.52008
2,1,1,2,2,1,0.52598
2,1,1,2,2,1,0.4917
2,1,1,2,2,1,0.50158
2,1,1,2,2,2,0.49097
2,1,1,2,2,2,0.50726
2,1,1,2,2,2,0.49611
2,1,1,3,1,1,0.5276
2,1,1,3,1,1,0.5174
2,1,1,3,1,1,0.53863
2,1,1,3,1,2,0.51452
2,1,1,3,1,2,0.51663
2,1,1,3,1,2,0.51298
2,1,1,3,2,1,0.52654
2,1,1,3,2,1,0.45594
2,1,1,3,2,1,0.45073
2,1,1,3,2,2,0.48253
2,1,1,3,2,2,0.46445
2,1,1,3,2,2,0.43038
2,1,4,1,1,1,0.52492
2,1,4,1,1,1,0.51987
2,1,4,1,1,1,0.54934
2,1,4,1,1,2,0.52826
2,1,4,1,1,2,0.5359
2,1,4,1,1,2,0.53668
2,1,4,1,2,1,0.51539
2,1,4,1,2,1,0.53797
2,1,4,1,2,1,0.52124
2,1,4,1,2,2,0.50179
2,1,4,1,2,2,0.52696
2,1,4,1,2,2,0.5208
2,1,4,2,1,1,0.53579
2,1,4,2,1,1,0.51585
2,1,4,2,1,1,0.52101
2,1,4,2,1,2,0.54457
2,1,4,2,1,2,0.50143
2,1,4,2,1,2,0.50286
2,1,4,2,2,1,0.50668
2,1,4,2,2,1,0.51242
2,1,4,2,2,1,0.50881
2,1,4,2,2,2,0.49297
2,1,4,2,2,2,0.5025
2,1,4,2,2,2,0.5066
2,1,4,3,1,1,0.5138
2,1,4,3,1,1,0.52025
2,1,4,3,1,1,0.53456
2,1,4,3,1,2,0.51018
2,1,4,3,1,2,0.50281
2,1,4,3,1,2,0.50695
2,1,4,3,2,1,0.48747
2,1,4,3,2,1,0.49527
2,1,4,3,2,1,0.51999
2,1,4,3,2,2,0.47075
2,1,4,3,2,2,0.46431
2,1,4,3,2,2,0.49678
2,1,7,1,1,1,0.53552
2,1,7,1,1,1,0.5493
2,1,7,1,1,1,0.51036
2,1,7,1,1,2,0.52426
2,1,7,1,1,2,0.51122
2,1,7,1,1,2,0.52903
2,1,7,1,2,1,0.52349
2,1,7,1,2,1,0.52695
2,1,7,1,2,1,0.52885
2,1,7,1,2,2,0.46155
2,1,7,1,2,2,0.47151
2,1,7,1,2,2,0.44782
2,1,7,2,1,1,0.51365
2,1,7,2,1,1,0.51429
2,1,7,2,1,1,0.5048
2,1,7,2,1,2,0.50217
2,1,7,2,1,2,0.52803
2,1,7,2,1,2,0.48679
2,1,7,2,2,1,0.54117
2,1,7,2,2,1,0.51587
2,1,7,2,2,1,0.50808
2,1,7,2,2,2,0.45696
2,1,7,2,2,2,0.42436
2,1,7,2,2,2,0.42419
2,1,7,3,1,1,0.50176
2,1,7,3,1,1,0.49612
2,1,7,3,1,1,0.48181
2,1,7,3,1,2,0.5026
2,1,7,3,1,2,0.50221
2,1,7,3,1,2,0.51198
2,1,7,3,2,1,0.5359
2,1,7,3,2,1,0.55896
2,1,7,3,2,1,0.51996
2,1,7,3,2,2,0.54628
2,1,7,3,2,2,0.56473
2,1,7,3,2,2,0.52444
2,4,1,1,1,1,0.4855
2,4,1,1,1,1,0.51565
2,4,1,1,1,1,0.49996
2,4,1,1,1,2,0.53313
2,4,1,1,1,2,0.53155
2,4,1,1,1,2,0.52084
2,4,1,1,2,1,0.49695
