group , participant , session , IDRight , IDLeft , hand , value
1,3,7,1,2,2,22.445
1,3,7,2,1,1,23.016
1,3,7,2,1,1,18.217
1,3,7,2,1,1,14.062
1,3,7,2,1,2,12.598
1,3,7,2,1,2,15.669
1,3,7,2,1,2,15.147
1,3,7,2,2,1,4.6316
1,3,7,2,2,1,4.4659
1,3,7,2,2,1,4.4242
1,3,7,2,2,2,11.41
1,3,7,2,2,2,9.5528
1,3,7,2,2,2,6.8257
1,3,7,3,1,1,24.244
1,3,7,3,1,1,25.282
1,3,7,3,1,1,25.505
1,3,7,3,1,2,6.4867
1,3,7,3,1,2,3.6319
1,3,7,3,1,2,9.3076
1,3,7,3,2,1,7.4246
1,3,7,3,2,1,8.6395
1,3,7,3,2,1,8.9928
1,3,7,3,2,2,7.4431
1,3,7,3,2,2,8.6344
1,3,7,3,2,2,8.9858
1,6,1,1,1,1,9.8178
1,6,1,1,1,1,8.2621
1,6,1,1,1,1,11.752
1,6,1,1,1,2,20.84
1,6,1,1,1,2,12.778
1,6,1,1,1,2,10.51
1,6,1,1,2,1,2.2005
1,6,1,1,2,1,2.293
1,6,1,1,2,1,1.7449
1,6,1,1,2,2,3.5562
1,6,1,1,2,2,5.4662
1,6,1,1,2,2,5.4646
1,6,1,2,1,1,12.699
1,6,1,2,1,1,13.357
1,6,1,2,1,1,12.849
1,6,1,2,1,2,5.0641
1,6,1,2,1,2,10.047
1,6,1,2,1,2,9.6206
1,6,1,2,2,1,3.0014
1,6,1,2,2,1,2.1203
1,6,1,2,2,1,2.3576
1,6,1,2,2,2,4.9882
1,6,1,2,2,2,3.275
1,6,1,2,2,2,3.6365
1,6,1,3,1,1,7.0231
1,6,1,3,1,1,6.7736
1,6,1,3,1,1,12.976
1,6,1,3,1,2,5.1588
1,6,1,3,1,2,2.6732
1,6,1,3,1,2,5.9429
1,6,1,3,2,1,2.3518
1,6,1,3,2,1,2.7334
1,6,1,3,2,1,2.966
1,6,1,3,2,2,2.3556
1,6,1,3,2,2,2.7428
1,6,1,3,2,2,2.9706
1,6,4,1,1,1,14.209
1,6,4,1,1,1,18.718
1,6,4,1,1,1,9.5208
1,6,4,1,1,2,18.76
1,6,4,1,1,2,6.0194
1,6,4,1,1,2,5.1052
1,6,4,1,2,1,6.2298
1,6,4,1,2,1,3.2078
1,6,4,1,2,1,3.4876
1,6,4,1,2,2,9.84
1,6,4,1,2,2,11.443
1,6,4,1,2,2,4.172
1,6,4,2,1,1,10.41
1,6,4,2,1,1,8.6779
1,6,4,2,1,1,14.273
1,6,4,2,1,2,9.9518
1,6,4,2,1,2,6.8568
1,6,4,2,1,2,8.6063
1,6,4,2,2,1,3.0192
1,6,4,2,2,1,3.1979
1,6,4,2,2,1,2.7786
1,6,4,2,2,2,5.6186
1,6,4,2,2,2,4.9241
1,6,4,2,2,2,4.2783
1,6,4,3,1,1,17.75
1,6,4,3,1,1,7.3513
1,6,4,3,1,1,6.0158
1,6,4,3,1,2,5.8091
1,6,4,3,1,2,2.072
1,6,4,3,1,2,2.0641
1,6,4,3,2,1,3.8878
1,6,4,3,2,1,4.3137
1,6,4,3,2,1,3.6493
1,6,4,3,2,2,3.8878
1,6,4,3,2,2,4.3182
1,6,4,3,2,2,3.6342
1,6,7,1,1,1,20.285
1,6,7,1,1,1,18.627
1,6,7,1,1,1,16.204
1,6,7,1,1,2,22.011
1,6,7,1,1,2,19.15
1,6,7,1,1,2,17.811
1,6,7,1,2,1,8.1257
1,6,7,1,2,1,9.8799
1,6,7,1,2,1,8.6224
1,6,7,1,2,2,11.208
1,6,7,1,2,2,10.439
1,6,7,1,2,2,5.9602
1,6,7,2,1,1,17.63
1,6,7,2,1,1,17.447
1,6,7,2,1,1,12.572
1,6,7,2,1,2,6.6521
1,6,7,2,1,2,6.4693
1,6,7,2,1,2,5.1721
1,6,7,2,2,1,3.1534
1,6,7,2,2,1,2.9103
1,6,7,2,2,1,3.303
1,6,7,2,2,2,4.8596
1,6,7,2,2,2,4.482
1,6,7,2,2,2,5.0637
1,6,7,3,1,1,6.7873
1,6,7,3,1,1,11.775
1,6,7,3,1,1,15.789
1,6,7,3,1,2,2.2538
1,6,7,3,1,2,3.0736
1,6,7,3,1,2,6.7068
1,6,7,3,2,1,4.0238
1,6,7,3,2,1,4.1222
1,6,7,3,2,1,4.2051
1,6,7,3,2,2,4.0262
1,6,7,3,2,2,4.1277
1,6,7,3,2,2,4.2081
1,8,1,1,1,1,2.6555
1,8,1,1,1,1,6.6243
1,8,1,1,1,1,6.8826
1,8,1,1,1,2,7.3335
1,8,1,1,1,2,4.6376
1,8,1,1,1,2,13.264
1,8,1,1,2,1,2.3341
1,8,1,1,2,1,2.001
1,8,1,1,2,1,2.7212
1,8,1,1,2,2,15.84
1,8,1,1,2,2,12.675
1,8,1,1,2,2,5.5264
1,8,1,2,1,1,14.617
1,8,1,2,1,1,10.616
1,8,1,2,1,1,3.4835
1,8,1,2,1,2,10.116
1,8,1,2,1,2,9.7393
1,8,1,2,1,2,6.4171
1,8,1,2,2,1,3.4511
1,8,1,2,2,1,2.8579
1,8,1,2,2,1,3.1846
1,8,1,2,2,2,5.2184
1,8,1,2,2,2,7.429
1,8,1,2,2,2,4.8955
1,8,1,3,1,1,6.457
1,8,1,3,1,1,6.3884
1,8,1,3,1,1,8.8242
1,8,1,3,1,2,1.8835
1,8,1,3,1,2,5.7324
1,8,1,3,1,2,5.0881
1,8,1,3,2,1,7.6442
1,8,1,3,2,1,8.2459
1,8,1,3,2,1,7.8448
1,8,1,3,2,2,7.6524
1,8,1,3,2,2,8.2483
1,8,1,3,2,2,7.8482
1,8,4,1,1,1,10.683
1,8,4,1,1,1,18.957
1,8,4,1,1,1,14.67
1,8,4,1,1,2,19.116
1,8,4,1,1,2,14.895
1,8,4,1,1,2,9.5798
1,8,4,1,2,1,4.0336
1,8,4,1,2,1,5.2104
1,8,4,1,2,1,1.8052
1,8,4,1,2,2,6.5929
1,8,4,1,2,2,14.032
1,8,4,1,2,2,3.695
1,8,4,2,1,1,11.19
1,8,4,2,1,1,13.14
1,8,4,2,1,1,13.57
1,8,4,2,1,2,7.3946
1,8,4,2,1,2,11.046
1,8,4,2,1,2,10.264
1,8,4,2,2,1,4.3765
1,8,4,2,2,1,4.4863
1,8,4,2,2,1,5.2326
1,8,4,2,2,2,6.7372
1,8,4,2,2,2,6.8936
1,8,4,2,2,2,8.0506
1,8,4,3,1,1,3.9985
1,8,4,3,1,1,9.108
1,8,4,3,1,1,10.44
1,8,4,3,1,2,3.8222
1,8,4,3,1,2,5.1042
1,8,4,3,1,2,7.2263
1,8,4,3,2,1,9.3643
1,8,4,3,2,1,10.061
1,8,4,3,2,1,11.615
1,8,4,3,2,2,9.3673
1,8,4,3,2,2,10.055
1,8,4,3,2,2,11.602
1,8,7,1,1,1,7.8941
1,8,7,1,1,1,6.9271
1,8,7,1,1,1,13.807
1,8,7,1,1,2,13.646
1,8,7,1,1,2,6.3534
1,8,7,1,1,2,5.9404
1,8,7,1,2,1,2.5865
1,8,7,1,2,1,3.6961
1,8,7,1,2,1,2.5027
1,8,7,1,2,2,10.752
1,8,7,1,2,2,8.2317
1,8,7,1,2,2,9.6674
1,8,7,2,1,1,4.9537
1,8,7,2,1,1,14.546
1,8,7,2,1,1,4.0761
1,8,7,2,1,2,7.706
1,8,7,2,1,2,4.6414
1,8,7,2,1,2,6.5785
1,8,7,2,2,1,4.6702
1,8,7,2,2,1,5.0317
1,8,7,2,2,1,5.2945
1,8,7,2,2,2,7.1941
1,8,7,2,2,2,7.748
1,8,7,2,2,2,8.1615
1,8,7,3,1,1,10.001
1,8,7,3,1,1,12.617
1,8,7,3,1,1,9.1996
1,8,7,3,1,2,3.7348
1,8,7,3,1,2,2.2346
1,8,7,3,1,2,3.469
1,8,7,3,2,1,10.813
1,8,7,3,2,1,10.971
1,8,7,3,2,1,10.631
1,8,7,3,2,2,10.802
1,8,7,3,2,2,10.977
1,8,7,3,2,2,10.621
1,9,1,1,1,1,5.1855
1,9,1,1,1,1,7.0835
1,9,1,1,1,1,2.733
1,9,1,1,1,2,4.4723
1,9,1,1,1,2,8.7711
1,9,1,1,1,2,6.2614
1,9,1,1,2,1,1.8185
1,9,1,1,2,1,3.1109
1,9,1,1,2,1,2.1688
1,9,1,1,2,2,3.7367
1,9,1,1,2,2,5.7685
1,9,1,1,2,2,4.438
1,9,1,2,1,1,3.5021
1,9,1,2,1,1,4.9922
1,9,1,2,1,1,3.616
1,9,1,2,1,2,2.6156
1,9,1,2,1,2,2.426
1,9,1,2,1,2,2.726
1,9,1,2,2,1,2.8545
1,9,1,2,2,1,3.3885
1,9,1,2,2,1,3.7374
1,9,1,2,2,2,4.3945
1,9,1,2,2,2,5.2246
1,9,1,2,2,2,5.7483
1,9,1,3,1,1,6.225
1,9,1,3,1,1,5.2656
1,9,1,3,1,1,4.0927
1,9,1,3,1,2,1.8191
1,9,1,3,1,2,2.5186
1,9,1,3,1,2,2.4437
1,9,1,3,2,1,3.3676
1,9,1,3,2,1,4.7084
1,9,1,3,2,1,6.1599
1,9,1,3,2,2,3.3639
1,9,1,3,2,2,4.713
1,9,1,3,2,2,6.1591
1,9,4,1,1,1,5.0914
1,9,4,1,1,1,3.7924
1,9,4,1,1,1,7.6837
1,9,4,1,1,2,3.8479
1,9,4,1,1,2,3.7757
1,9,4,1,1,2,4.8152
1,9,4,1,2,1,2.324
1,9,4,1,2,1,2.5511
1,9,4,1,2,1,2.6285
1,9,4,1,2,2,4.7603
1,9,4,1,2,2,8.4464
1,9,4,1,2,2,7.2044
1,9,4,2,1,1,4.7439
1,9,4,2,1,1,4.6186
1,9,4,2,1,1,4.3053
1,9,4,2,1,2,3.5588
1,9,4,2,1,2,3.4696
1,9,4,2,1,2,3.2168
1,9,4,2,2,1,5.4685
1,9,4,2,2,1,5.0036
1,9,4,2,2,1,5.2275
1,9,4,2,2,2,8.4175
1,9,4,2,2,2,7.6606
1,9,4,2,2,2,8.035
1,9,4,3,1,1,4.5199
1,9,4,3,1,1,4.9524
1,9,4,3,1,1,5.2714
1,9,4,3,1,2,2.2078
1,9,4,3,1,2,2.412
1,9,4,3,1,2,2.5618
1,9,4,3,2,1,9.1845
1,9,4,3,2,1,8.9169
1,9,4,3,2,1,8.3391
1,9,4,3,2,2,9.1845
1,9,4,3,2,2,8.8969
1,9,4,3,2,2,8.3217
1,9,7,1,1,1,3.7675
1,9,7,1,1,1,5.4563
1,9,7,1,1,1,3.6413
1,9,7,1,1,2,3.7656
1,9,7,1,1,2,3.5993
1,9,7,1,1,2,3.6611
1,9,7,1,2,1,2.4527
1,9,7,1,2,1,2.7341
1,9,7,1,2,1,2.6289
1,9,7,1,2,2,5.0045
1,9,7,1,2,2,4.7183
1,9,7,1,2,2,5.3972
1,9,7,2,1,1,4.3599
1,9,7,2,1,1,4.3851
1,9,7,2,1,1,6.7782
1,9,7,2,1,2,3.2772
1,9,7,2,1,2,3.2633
1,9,7,2,1,2,3.4607
1,9,7,2,2,1,5.0012
1,9,7,2,2,1,4.8416
1,9,7,2,2,1,5.6676
1,9,7,2,2,2,7.7057
1,9,7,2,2,2,7.4437
1,9,7,2,2,2,8.7332
1,9,7,3,1,1,4.9168
1,9,7,3,1,1,5.0349
1,9,7,3,1,1,4.9368
1,9,7,3,1,2,2.3949
1,9,7,3,1,2,2.4536
1,9,7,3,1,2,2.4137
1,9,7,3,2,1,8.6876
1,9,7,3,2,1,9.3462
1,9,7,3,2,1,10.985
1,9,7,3,2,2,8.6768
1,9,7,3,2,2,9.3586
1,9,7,3,2,2,10.948
2,1,1,1,1,1,3.3109
2,1,1,1,1,1,4.9264
2,1,1,1,1,1,2.0778
2,1,1,1,1,2,8.6087
2,1,1,1,1,2,11.124
2,1,1,1,1,2,7.0513
2,1,1,1,2,1,2.1525
2,1,1,1,2,1,2.7304
2,1,1,1,2,1,2.0209
2,1,1,1,2,2,7.3713
2,1,1,1,2,2,4.0204
2,1,1,1,2,2,8.493
2,1,1,2,1,1,5.5955
2,1,1,2,1,1,3.3092
2,1,1,2,1,1,6.8661
2,1,1,2,1,2,5.9734
2,1,1,2,1,2,6.282
2,1,1,2,1,2,4.862
2,1,1,2,2,1,3.1297
2,1,1,2,2,1,3.2521
2,1,1,2,2,1,3.0176
2,1,1,2,2,2,6.0907
2,1,1,2,2,2,9.3666
2,1,1,2,2,2,4.6654
2,1,1,3,1,1,5.6468
2,1,1,3,1,1,12.463
2,1,1,3,1,1,3.7148
2,1,1,3,1,2,4.9254
2,1,1,3,1,2,6.0064
2,1,1,3,1,2,3.4937
2,1,1,3,2,1,6.0318
2,1,1,3,2,1,5.0735
2,1,1,3,2,1,6.3185
2,1,1,3,2,2,6.0492
2,1,1,3,2,2,5.0978
2,1,1,3,2,2,6.3378
2,1,4,1,1,1,8.2747
2,1,4,1,1,1,3.2766
2,1,4,1,1,1,6.6735
2,1,4,1,1,2,9.6873
2,1,4,1,1,2,13.252
2,1,4,1,1,2,15.197
2,1,4,1,2,1,2.4051
2,1,4,1,2,1,2.2399
2,1,4,1,2,1,2.4801
2,1,4,1,2,2,4.9257
2,1,4,1,2,2,7.6129
2,1,4,1,2,2,5.105
2,1,4,2,1,1,5.5261
2,1,4,2,1,1,6.9485
2,1,4,2,1,1,4.4868
2,1,4,2,1,2,7.3232
2,1,4,2,1,2,5.6199
2,1,4,2,1,2,4.3031
2,1,4,2,2,1,3.5059
2,1,4,2,2,1,3.36
2,1,4,2,2,1,3.6214
2,1,4,2,2,2,5.3928
2,1,4,2,2,2,5.1783
2,1,4,2,2,2,7.2757
2,1,4,3,1,1,4.2962
2,1,4,3,1,1,4.9525
2,1,4,3,1,1,4.6998
2,1,4,3,1,2,3.2356
2,1,4,3,1,2,3.5545
2,1,4,3,1,2,2.3085
2,1,4,3,2,1,5.0478
2,1,4,3,2,1,7.022
2,1,4,3,2,1,8.7414
2,1,4,3,2,2,5.0599
2,1,4,3,2,2,7.0293
2,1,4,3,2,2,8.7324
2,1,7,1,1,1,4.002
2,1,7,1,1,1,3.5125
2,1,7,1,1,1,3.7273
2,1,7,1,1,2,11.087
2,1,7,1,1,2,8.6422
2,1,7,1,1,2,11.051
2,1,7,1,2,1,4.706
2,1,7,1,2,1,4.6013
2,1,7,1,2,1,4.748
2,1,7,1,2,2,7.9043
2,1,7,1,2,2,8.0566
2,1,7,1,2,2,13.62
2,1,7,2,1,1,4.1591
2,1,7,2,1,1,6.5756
2,1,7,2,1,1,4.7373
2,1,7,2,1,2,3.1121
2,1,7,2,1,2,3.3321
2,1,7,2,1,2,3.559
2,1,7,2,2,1,5.1751
2,1,7,2,2,1,5.0158
2,1,7,2,2,1,4.9134
2,1,7,2,2,2,6.4496
2,1,7,2,2,2,5.2861
2,1,7,2,2,2,6.7595
2,1,7,3,1,1,8.2823
2,1,7,3,1,1,8.1708
2,1,7,3,1,1,5.4311
2,1,7,3,1,2,5.6172
2,1,7,3,1,2,5.5999
2,1,7,3,1,2,5.9794
2,1,7,3,2,1,9.7151
2,1,7,3,2,1,11.104
2,1,7,3,2,1,9.7198
2,1,7,3,2,2,9.7051
2,1,7,3,2,2,11.107
2,1,7,3,2,2,9.6972
2,4,1,1,1,1,9.9368
2,4,1,1,1,1,5.5092
2,4,1,1,1,1,7.6066
2,4,1,1,1,2,13.373
2,4,1,1,1,2,11.637
2,4,1,1,1,2,11.323
2,4,1,1,2,1,5.0409
2,4,1,1,2,1,2.0783
2,4,1,1,2,1,2.179
2,4,1,1,2,2,11.258
2,4,1,1,2,2,4.255
2,4,1,1,2,2,4.4539
2,4,1,2,1,1,3.1904
2,4,1,2,1,1,3.0925
2,4,1,2,1,1,2.9848
2,4,1,2,1,2,2.4009
2,4,1,2,1,2,2.3277
2,4,1,2,1,2,2.2467
2,4,1,2,2,1,3.109
2,4,1,2,2,1,3.3265
2,4,1,2,2,1,3.3984
2,4,1,2,2,2,5.3874
2,4,1,2,2,2,5.0987
2,4,1,2,2,2,5.2312
2,4,1,3,1,1,10.523
2,4,1,3,1,1,3.6051
2,4,1,3,1,1,3.4951
2,4,1,3,1,2,7.1677
2,4,1,3,1,2,1.7567
2,4,1,3,1,2,1.7063
2,4,1,3,2,1,4.3568
2,4,1,3,2,1,4.5431
2,4,1,3,2,1,6.4901
2,4,1,3,2,2,4.369
2,4,1,3,2,2,4.5417
2,4,1,3,2,2,6.4948
2,4,4,1,1,1,2.9998
2,4,4,1,1,1,3.0547
2,4,4,1,1,1,7.5497
