group , participant , session , IDRight , IDLeft , hand , value
1,3,4,2,2,1,1.0005
1,3,4,2,2,2,1.0372
1,3,4,2,2,2,1.0845
1,3,4,2,2,2,1.1007
1,3,4,3,1,1,1.0149
1,3,4,3,1,1,1.0457
1,3,4,3,1,1,0.99527
1,3,4,3,1,2,1.0192
1,3,4,3,1,2,0.98655
1,3,4,3,1,2,1.0584
1,3,4,3,2,1,0.90124
1,3,4,3,2,1,0.85657
1,3,4,3,2,1,0.85715
1,3,4,3,2,2,0.91428
1,3,4,3,2,2,0.98476
1,3,4,3,2,2,0.96125
1,3,7,1,1,1,0.99581
1,3,7,1,1,1,1.015
1,3,7,1,1,1,1.0817
1,3,7,1,1,2,0.98836
1,3,7,1,1,2,1.0167
1,3,7,1,1,2,0.99993
1,3,7,1,2,1,0.99798
1,3,7,1,2,1,1.0634
1,3,7,1,2,1,1.0617
1,3,7,1,2,2,1.0634
1,3,7,1,2,2,0.98367
1,3,7,1,2,2,1.0551
1,3,7,2,1,1,1.136
1,3,7,2,1,1,1.1106
1,3,7,2,1,1,1.1032
1,3,7,2,1,2,1.0474
1,3,7,2,1,2,1.0362
1,3,7,2,1,2,0.94808
1,3,7,2,2,1,1.0087
1,3,7,2,2,1,1.0518
1,3,7,2,2,1,1.0253
1,3,7,2,2,2,1.0339
1,3,7,2,2,2,0.95921
1,3,7,2,2,2,1.0099
1,3,7,3,1,1,1.0352
1,3,7,3,1,1,1.063
1,3,7,3,1,1,1.0121
1,3,7,3,1,2,0.92345
1,3,7,3,1,2,1.0321
1,3,7,3,1,2,0.96212
1,3,7,3,2,1,0.78655
1,3,7,3,2,1,0.75089
1,3,7,3,2,1,0.75286
1,3,7,3,2,2,0.86177
1,3,7,3,2,2,0.81883
1,3,7,3,2,2,0.77555
1,6,1,1,1,1,1.0174
1,6,1,1,1,1,1.018
1,6,1,1,1,1,1.0907
1,6,1,1,1,2,1.1307
1,6,1,1,1,2,1.0952
1,6,1,1,1,2,1.2538
1,6,1,1,2,1,1.1828
1,6,1,1,2,1,1.2085
1,6,1,1,2,1,1.1498
1,6,1,1,2,2,1.2145
1,6,1,1,2,2,1.3339
1,6,1,1,2,2,1.1342
1,6,1,2,1,1,1.1578
1,6,1,2,1,1,1.0229
1,6,1,2,1,1,1.0471
1,6,1,2,1,2,1.2697
1,6,1,2,1,2,1.1531
1,6,1,2,1,2,1.2151
1,6,1,2,2,1,1.0458
1,6,1,2,2,1,1.1432
1,6,1,2,2,1,1.1084
1,6,1,2,2,2,1.2387
1,6,1,2,2,2,1.3384
1,6,1,2,2,2,1.2891
1,6,1,3,1,1,1.1312
1,6,1,3,1,1,1.1192
1,6,1,3,1,1,1.0321
1,6,1,3,1,2,1.179
1,6,1,3,1,2,1.218
1,6,1,3,1,2,1.1263
1,6,1,3,2,1,1.0782
1,6,1,3,2,1,1.1636
1,6,1,3,2,1,1.0814
1,6,1,3,2,2,1.1432
1,6,1,3,2,2,1.3786
1,6,1,3,2,2,1.2633
1,6,4,1,1,1,1.0986
1,6,4,1,1,1,1.1204
1,6,4,1,1,1,1.0641
1,6,4,1,1,2,1.1342
1,6,4,1,1,2,1.1427
1,6,4,1,1,2,1.2095
1,6,4,1,2,1,1.2138
1,6,4,1,2,1,1.191
1,6,4,1,2,1,1.2756
1,6,4,1,2,2,1.2167
1,6,4,1,2,2,1.1335
1,6,4,1,2,2,1.1309
1,6,4,2,1,1,1.0881
1,6,4,2,1,1,1.1382
1,6,4,2,1,1,1.1055
1,6,4,2,1,2,1.1794
1,6,4,2,1,2,1.0734
1,6,4,2,1,2,1.2094
1,6,4,2,2,1,1.2251
1,6,4,2,2,1,1.2591
1,6,4,2,2,1,1.1646
1,6,4,2,2,2,1.1648
1,6,4,2,2,2,1.1275
1,6,4,2,2,2,1.0786
1,6,4,3,1,1,1.0789
1,6,4,3,1,1,1.1224
1,6,4,3,1,1,1.1873
1,6,4,3,1,2,1.0648
1,6,4,3,1,2,1.1252
1,6,4,3,1,2,1.2108
1,6,4,3,2,1,1.2088
1,6,4,3,2,1,1.1518
1,6,4,3,2,1,1.1982
1,6,4,3,2,2,1.1069
1,6,4,3,2,2,1.0748
1,6,4,3,2,2,1.1288
1,6,7,1,1,1,1.1102
1,6,7,1,1,1,1.0846
