group , participant , session , IDRight , IDLeft , hand , value
1,9,1,2,2,2,0.19213
1,9,1,2,2,2,0.22428
1,9,1,2,2,2,0.23671
1,9,1,3,1,1,0.13464
1,9,1,3,1,1,0.12841
1,9,1,3,1,1,0.14301
1,9,1,3,1,2,0.14669
1,9,1,3,1,2,0.13568
1,9,1,3,1,2,0.1544
1,9,1,3,2,1,0.17919
1,9,1,3,2,1,0.23804
1,9,1,3,2,1,0.31583
1,9,1,3,2,2,0.19962
1,9,1,3,2,2,0.25272
1,9,1,3,2,2,0.32406
1,9,4,1,1,1,0.1746
1,9,4,1,1,1,0.17145
1,9,4,1,1,1,0.15987
1,9,4,1,1,2,0.17862
1,9,4,1,1,2,0.17309
1,9,4,1,1,2,0.18878
1,9,4,1,2,1,0.16535
1,9,4,1,2,1,0.16167
1,9,4,1,2,1,0.19037
1,9,4,1,2,2,0.18553
1,9,4,1,2,2,0.17371
1,9,4,1,2,2,0.20194
1,9,4,2,1,1,0.18636
1,9,4,2,1,1,0.18062
1,9,4,2,1,1,0.17083
1,9,4,2,1,2,0.19314
1,9,4,2,1,2,0.18083
1,9,4,2,1,2,0.17713
1,9,4,2,2,1,0.32066
1,9,4,2,2,1,0.28733
1,9,4,2,2,1,0.31764
1,9,4,2,2,2,0.33511
1,9,4,2,2,2,0.31439
1,9,4,2,2,2,0.32574
1,9,4,3,1,1,0.1675
1,9,4,3,1,1,0.18013
1,9,4,3,1,1,0.18759
1,9,4,3,1,2,0.16855
1,9,4,3,1,2,0.17739
1,9,4,3,1,2,0.17848
1,9,4,3,2,1,0.46017
1,9,4,3,2,1,0.44807
1,9,4,3,2,1,0.40758
1,9,4,3,2,2,0.51916
1,9,4,3,2,2,0.46743
1,9,4,3,2,2,0.4296
1,9,7,1,1,1,0.17004
1,9,7,1,1,1,0.1702
1,9,7,1,1,1,0.17519
1,9,7,1,1,2,0.16784
1,9,7,1,1,2,0.17128
1,9,7,1,1,2,0.1834
1,9,7,1,2,1,0.17803
1,9,7,1,2,1,0.15997
1,9,7,1,2,1,0.18703
1,9,7,1,2,2,0.1943
1,9,7,1,2,2,0.19942
1,9,7,1,2,2,0.21733
1,9,7,2,1,1,0.17834
1,9,7,2,1,1,0.18051
1,9,7,2,1,1,0.18353
1,9,7,2,1,2,0.17412
1,9,7,2,1,2,0.18209
1,9,7,2,1,2,0.18303
1,9,7,2,2,1,0.28682
1,9,7,2,2,1,0.28865
1,9,7,2,2,1,0.31097
1,9,7,2,2,2,0.31895
1,9,7,2,2,2,0.31187
1,9,7,2,2,2,0.33888
1,9,7,3,1,1,0.19446
1,9,7,3,1,1,0.20233
1,9,7,3,1,1,0.19952
1,9,7,3,1,2,0.18317
1,9,7,3,1,2,0.19305
1,9,7,3,1,2,0.19277
1,9,7,3,2,1,0.43192
1,9,7,3,2,1,0.44592
1,9,7,3,2,1,0.51834
1,9,7,3,2,2,0.48339
1,9,7,3,2,2,0.47521
1,9,7,3,2,2,0.53401
2,1,1,1,1,1,0.1555
2,1,1,1,1,1,0.13502
2,1,1,1,1,1,0.13182
2,1,1,1,1,2,0.14728
2,1,1,1,1,2,0.12774
2,1,1,1,1,2,0.13551
2,1,1,1,2,1,0.19851
2,1,1,1,2,1,0.16173
2,1,1,1,2,1,0.17225
2,1,1,1,2,2,0.22094
2,1,1,1,2,2,0.19533
2,1,1,1,2,2,0.18025
2,1,1,2,1,1,0.15709
2,1,1,2,1,1,0.1591
2,1,1,2,1,1,0.16367
2,1,1,2,1,2,0.15332
2,1,1,2,1,2,0.14903
2,1,1,2,1,2,0.1691
2,1,1,2,2,1,0.16549
2,1,1,2,2,1,0.20765
2,1,1,2,2,1,0.1855
2,1,1,2,2,2,0.19129
2,1,1,2,2,2,0.2383
2,1,1,2,2,2,0.20728
2,1,1,3,1,1,0.18655
2,1,1,3,1,1,0.15099
2,1,1,3,1,1,0.17185
2,1,1,3,1,2,0.14979
2,1,1,3,1,2,0.15117
2,1,1,3,1,2,0.15668
2,1,1,3,2,1,0.32869
2,1,1,3,2,1,0.28148
2,1,1,3,2,1,0.34266
2,1,1,3,2,2,0.32944
2,1,1,3,2,2,0.28743
2,1,1,3,2,2,0.36002
2,1,4,1,1,1,0.15029
2,1,4,1,1,1,0.20384
2,1,4,1,1,1,0.18552
2,1,4,1,1,2,0.14705
2,1,4,1,1,2,0.15764
2,1,4,1,1,2,0.1675
2,1,4,1,2,1,0.21844
2,1,4,1,2,1,0.20648
2,1,4,1,2,1,0.21231
2,1,4,1,2,2,0.22639
2,1,4,1,2,2,0.21908
2,1,4,1,2,2,0.21489
2,1,4,2,1,1,0.19126
2,1,4,2,1,1,0.18551
2,1,4,2,1,1,0.21046
2,1,4,2,1,2,0.18331
2,1,4,2,1,2,0.19787
2,1,4,2,1,2,0.20969
2,1,4,2,2,1,0.2268
2,1,4,2,2,1,0.20828
2,1,4,2,2,1,0.24397
2,1,4,2,2,2,0.24218
2,1,4,2,2,2,0.22192
2,1,4,2,2,2,0.25051
2,1,4,3,1,1,0.18851
2,1,4,3,1,1,0.20493
2,1,4,3,1,1,0.21409
2,1,4,3,1,2,0.19649
2,1,4,3,1,2,0.1928
2,1,4,3,1,2,0.21766
2,1,4,3,2,1,0.29633
2,1,4,3,2,1,0.37698
2,1,4,3,2,1,0.44378
2,1,4,3,2,2,0.31464
2,1,4,3,2,2,0.39842
2,1,4,3,2,2,0.47542
2,1,7,1,1,1,0.1779
2,1,7,1,1,1,0.18269
2,1,7,1,1,1,0.19019
2,1,7,1,1,2,0.16524
2,1,7,1,1,2,0.16599
2,1,7,1,1,2,0.16805
2,1,7,1,2,1,0.27111
2,1,7,1,2,1,0.26879
2,1,7,1,2,1,0.28444
2,1,7,1,2,2,0.10393
2,1,7,1,2,2,0.10419
2,1,7,1,2,2,0.095817
2,1,7,2,1,1,0.19244
2,1,7,2,1,1,0.17168
2,1,7,2,1,1,0.17646
2,1,7,2,1,2,0.19662
2,1,7,2,1,2,0.18507
2,1,7,2,1,2,0.17885
2,1,7,2,2,1,0.32032
2,1,7,2,2,1,0.32351
2,1,7,2,2,1,0.30824
2,1,7,2,2,2,0.14309
2,1,7,2,2,2,0.16955
2,1,7,2,2,2,0.15828
2,1,7,3,1,1,0.097666
2,1,7,3,1,1,0.085913
2,1,7,3,1,1,0.096013
2,1,7,3,1,2,0.31135
2,1,7,3,1,2,0.31688
2,1,7,3,1,2,0.33471
2,1,7,3,2,1,0.4926
2,1,7,3,2,1,0.53783
2,1,7,3,2,1,0.48468
2,1,7,3,2,2,0.5444
2,1,7,3,2,2,0.58885
2,1,7,3,2,2,0.53984
2,4,1,1,1,1,0.08415
2,4,1,1,1,1,0.09371
2,4,1,1,1,1,0.082345
2,4,1,1,1,2,0.085526
2,4,1,1,1,2,0.084978
2,4,1,1,1,2,0.081388
2,4,1,1,2,1,0.12218
2,4,1,1,2,1,0.14566
2,4,1,1,2,1,0.15273
2,4,1,1,2,2,0.1312
2,4,1,1,2,2,0.16035
2,4,1,1,2,2,0.16209
2,4,1,2,1,1,0.12144
2,4,1,2,1,1,0.11981
2,4,1,2,1,1,0.12863
2,4,1,2,1,2,0.11735
2,4,1,2,1,2,0.12095
2,4,1,2,1,2,0.12228
2,4,1,2,2,1,0.20135
2,4,1,2,2,1,0.21836
2,4,1,2,2,1,0.22476
2,4,1,2,2,2,0.20812
2,4,1,2,2,2,0.22413
2,4,1,2,2,2,0.21916
2,4,1,3,1,1,0.12287
2,4,1,3,1,1,0.12799
2,4,1,3,1,1,0.13208
2,4,1,3,1,2,0.10929
2,4,1,3,1,2,0.12814
2,4,1,3,1,2,0.12572
2,4,1,3,2,1,0.28511
2,4,1,3,2,1,0.31592
2,4,1,3,2,1,0.40631
2,4,1,3,2,2,0.28822
2,4,1,3,2,2,0.29253
2,4,1,3,2,2,0.41153
2,4,4,1,1,1,0.1186
2,4,4,1,1,1,0.11701
2,4,4,1,1,1,0.11276
2,4,4,1,1,2,0.12231
2,4,4,1,1,2,0.10322
2,4,4,1,1,2,0.1245
2,4,4,1,2,1,0.23487
2,4,4,1,2,1,0.23211
2,4,4,1,2,1,0.21306
2,4,4,1,2,2,0.11587
2,4,4,1,2,2,0.10888
2,4,4,1,2,2,0.1014
2,4,4,2,1,1,0.13322
2,4,4,2,1,1,0.1346
2,4,4,2,1,1,0.1363
2,4,4,2,1,2,0.16407
2,4,4,2,1,2,0.13901
2,4,4,2,1,2,0.13415
2,4,4,2,2,1,0.29617
2,4,4,2,2,1,0.24393
2,4,4,2,2,1,0.25433
2,4,4,2,2,2,0.13166
2,4,4,2,2,2,0.12128
2,4,4,2,2,2,0.122
2,4,4,3,1,1,0.1338
2,4,4,3,1,1,0.13419
2,4,4,3,1,1,0.1284
2,4,4,3,1,2,0.24496
2,4,4,3,1,2,0.271
2,4,4,3,1,2,0.26464
2,4,4,3,2,1,0.44226
2,4,4,3,2,1,0.42715
2,4,4,3,2,1,0.57342
2,4,4,3,2,2,0.44853
2,4,4,3,2,2,0.45323
2,4,4,3,2,2,0.63613
2,4,7,1,1,1,0.096113
2,4,7,1,1,1,0.096305
2,4,7,1,1,1,0.10108
2,4,7,1,1,2,0.093664
2,4,7,1,1,2,0.09831
2,4,7,1,1,2,0.10287
2,4,7,1,2,1,0.21433
2,4,7,1,2,1,0.2088
2,4,7,1,2,1,0.22803
2,4,7,1,2,2,0.099897
2,4,7,1,2,2,0.098113
2,4,7,1,2,2,0.09987
2,4,7,2,1,1,0.073996
2,4,7,2,1,1,0.090812
2,4,7,2,1,1,0.095857
2,4,7,2,1,2,0.16622
2,4,7,2,1,2,0.19601
2,4,7,2,1,2,0.19608
2,4,7,2,2,1,0.30402
2,4,7,2,2,1,0.24786
2,4,7,2,2,1,0.27391
2,4,7,2,2,2,0.12822
2,4,7,2,2,2,0.11921
2,4,7,2,2,2,0.12186
2,4,7,3,1,1,0.12599
2,4,7,3,1,1,0.12124
2,4,7,3,1,1,0.11034
2,4,7,3,1,2,0.26135
2,4,7,3,1,2,0.25431
2,4,7,3,1,2,0.26566
2,4,7,3,2,1,0.43499
2,4,7,3,2,1,0.47425
2,4,7,3,2,1,0.51343
2,4,7,3,2,2,0.46085
2,4,7,3,2,2,0.52797
2,4,7,3,2,2,0.5559
2,5,1,1,1,1,0.11844
2,5,1,1,1,1,0.11552
2,5,1,1,1,1,0.10459
2,5,1,1,1,2,0.14107
2,5,1,1,1,2,0.10847
2,5,1,1,1,2,0.11941
2,5,1,1,2,1,0.206
2,5,1,1,2,1,0.28266
2,5,1,1,2,1,0.2483
2,5,1,1,2,2,0.094124
2,5,1,1,2,2,0.14129
2,5,1,1,2,2,0.11789
2,5,1,2,1,1,0.076789
2,5,1,2,1,1,0.067007
2,5,1,2,1,1,0.10112
2,5,1,2,1,2,0.23119
2,5,1,2,1,2,0.18221
2,5,1,2,1,2,0.16796
2,5,1,2,2,1,0.23918
2,5,1,2,2,1,0.21773
2,5,1,2,2,1,0.27859
2,5,1,2,2,2,0.081313
2,5,1,2,2,2,0.13709
2,5,1,2,2,2,0.1763
2,5,1,3,1,1,0.13571
2,5,1,3,1,1,0.11434
2,5,1,3,1,1,0.1004
2,5,1,3,1,2,0.3447
2,5,1,3,1,2,0.36184
2,5,1,3,1,2,0.36724
2,5,1,3,2,1,0.27672
2,5,1,3,2,1,0.30715
2,5,1,3,2,1,0.32984
2,5,1,3,2,2,0.28901
2,5,1,3,2,2,0.30755
2,5,1,3,2,2,0.35458
2,5,4,1,1,1,0.12043
2,5,4,1,1,1,0.12187
2,5,4,1,1,1,0.16378
2,5,4,1,1,2,0.11726
2,5,4,1,1,2,0.13099
2,5,4,1,1,2,0.1673
2,5,4,1,2,1,0.29801
2,5,4,1,2,1,0.34344
2,5,4,1,2,1,0.38095
2,5,4,1,2,2,0.14783
2,5,4,1,2,2,0.15325
2,5,4,1,2,2,0.15208
2,5,4,2,1,1,0.1096
2,5,4,2,1,1,0.10668
2,5,4,2,1,1,0.11693
2,5,4,2,1,2,0.24235
2,5,4,2,1,2,0.25014
2,5,4,2,1,2,0.26767
2,5,4,2,2,1,0.36716
2,5,4,2,2,1,0.35663
2,5,4,2,2,1,0.39482
2,5,4,2,2,2,0.23259
2,5,4,2,2,2,0.22732
2,5,4,2,2,2,0.21227
2,5,4,3,1,1,0.095727
2,5,4,3,1,1,0.13187
2,5,4,3,1,1,0.12987
