group , participant , session , IDRight , IDLeft , hand , value
1,3,4,2,2,1,0.70761
1,3,4,2,2,2,0.69945
1,3,4,2,2,2,0.76006
1,3,4,2,2,2,0.69428
1,3,4,3,1,1,1.0015
1,3,4,3,1,1,1.2177
1,3,4,3,1,1,1.1824
1,3,4,3,1,2,1.0388
1,3,4,3,1,2,0.99052
1,3,4,3,1,2,0.98452
1,3,4,3,2,1,0.41812
1,3,4,3,2,1,0.41149
1,3,4,3,2,1,0.41394
1,3,4,3,2,2,0.41695
1,3,4,3,2,2,0.41019
1,3,4,3,2,2,0.41248
1,3,7,1,1,1,0.58302
1,3,7,1,1,1,0.73033
1,3,7,1,1,1,0.66821
1,3,7,1,1,2,0.73701
1,3,7,1,1,2,0.69004
1,3,7,1,1,2,0.79619
1,3,7,1,2,1,0.77974
1,3,7,1,2,1,0.86056
1,3,7,1,2,1,0.91572
1,3,7,1,2,2,0.60648
1,3,7,1,2,2,0.718
1,3,7,1,2,2,0.70923
1,3,7,2,1,1,0.81403
1,3,7,2,1,1,0.86768
1,3,7,2,1,1,0.83556
1,3,7,2,1,2,0.8836
1,3,7,2,1,2,0.82553
1,3,7,2,1,2,0.78554
1,3,7,2,2,1,0.66053
1,3,7,2,2,1,0.58651
1,3,7,2,2,1,0.59032
1,3,7,2,2,2,0.61397
1,3,7,2,2,2,0.56529
1,3,7,2,2,2,0.58964
1,3,7,3,1,1,0.69115
1,3,7,3,1,1,0.727
1,3,7,3,1,1,0.68693
1,3,7,3,1,2,0.91154
1,3,7,3,1,2,1.0561
1,3,7,3,1,2,0.79651
1,3,7,3,2,1,0.3567
1,3,7,3,2,1,0.30217
1,3,7,3,2,1,0.29033
1,3,7,3,2,2,0.35552
1,3,7,3,2,2,0.30234
1,3,7,3,2,2,0.29018
1,6,1,1,1,1,2.1782
1,6,1,1,1,1,2.6727
1,6,1,1,1,1,2.0311
1,6,1,1,1,2,1.6715
1,6,1,1,1,2,2.2721
1,6,1,1,1,2,2.0332
1,6,1,1,2,1,1.483
1,6,1,1,2,1,1.5807
1,6,1,1,2,1,1.5249
1,6,1,1,2,2,1.5106
1,6,1,1,2,2,1.5728
1,6,1,1,2,2,1.4594
1,6,1,2,1,1,1.687
1,6,1,2,1,1,1.5531
1,6,1,2,1,1,1.4608
1,6,1,2,1,2,1.8586
1,6,1,2,1,2,1.598
1,6,1,2,1,2,1.5246
1,6,1,2,2,1,1.1346
1,6,1,2,2,1,1.2459
1,6,1,2,2,1,1.1167
1,6,1,2,2,2,1.1309
1,6,1,2,2,2,1.246
1,6,1,2,2,2,1.1157
1,6,1,3,1,1,1.5837
1,6,1,3,1,1,1.5804
1,6,1,3,1,1,1.3361
1,6,1,3,1,2,1.4463
1,6,1,3,1,2,1.6383
1,6,1,3,1,2,1.3192
1,6,1,3,2,1,1.119
1,6,1,3,2,1,0.95866
1,6,1,3,2,1,0.88258
1,6,1,3,2,2,1.1176
1,6,1,3,2,2,0.957
1,6,1,3,2,2,0.88169
1,6,4,1,1,1,1.468
1,6,4,1,1,1,1.3255
1,6,4,1,1,1,1.5193
1,6,4,1,1,2,1.2795
1,6,4,1,1,2,1.7042
1,6,4,1,1,2,1.6855
1,6,4,1,2,1,1.3232
1,6,4,1,2,1,1.2802
1,6,4,1,2,1,1.2343
1,6,4,1,2,2,1.3677
1,6,4,1,2,2,1.1762
1,6,4,1,2,2,1.2877
1,6,4,2,1,1,1.4339
1,6,4,2,1,1,1.3037
1,6,4,2,1,1,1.2551
1,6,4,2,1,2,1.3369
1,6,4,2,1,2,1.3554
1,6,4,2,1,2,1.2703
1,6,4,2,2,1,0.86996
1,6,4,2,2,1,0.81594
1,6,4,2,2,1,0.94319
1,6,4,2,2,2,0.83487
1,6,4,2,2,2,0.81594
1,6,4,2,2,2,0.9396
1,6,4,3,1,1,1.0349
1,6,4,3,1,1,1.2125
1,6,4,3,1,1,1.212
1,6,4,3,1,2,1.1466
1,6,4,3,1,2,1.2595
1,6,4,3,1,2,1.263
1,6,4,3,2,1,0.67191
1,6,4,3,2,1,0.6036
1,6,4,3,2,1,0.71623
1,6,4,3,2,2,0.67176
1,6,4,3,2,2,0.60273
